date,nav_value,shares,Non-FV NAV
2000-07-26,24.820948,4181257.5,--
2000-07-25,24.986752,4181257.5,--
2000-07-24,25.047924,4181257.5,--
2000-07-21,25.313008,4181257.5,--
2000-07-20,25.418964,4181257.5,--
2000-07-19,25.751048,4181257.5,--
2000-07-18,25.592096,4181257.5,--
2000-07-17,25.840728,4181257.5,--
2000-07-14,26.13572,4181257.5,--
2000-07-13,26.289616,4181257.5,--
2000-07-12,26.236708,4181257.5,--
2000-07-11,25.807708,4181257.5,--
2000-07-10,25.558656,4181257.5,--
2000-07-07,25.015692,4181257.5,--
2000-07-06,24.89812,4181257.5,--
2000-07-05,24.973412,4181257.5,--
2000-07-03,24.249324,4181257.5,--
2000-06-30,25.41996,4181257.5,--
2000-06-29,25.350164,4181257.5,--
2000-06-28,25.83048,4181257.5,--
2000-06-27,25.050568,4181257.5,--
2000-06-26,24.611764,4181257.5,--
2000-06-23,24.921388,4181257.5,--
2000-06-22,25.217132,4181257.5,--
2000-06-21,25.629188,4181257.5,--
2000-06-20,24.86058,4181257.5,--
2000-06-19,24.90058,4181257.5,--
2000-06-16,25.666288,4181257.5,--
2000-06-15,26.469992,4181257.5,--
2000-06-14,26.470568,4181257.5,--
2000-06-13,26.625156,4181257.5,--
2000-06-12,26.415052,4181257.5,--
2000-06-09,26.501792,4181257.5,--
2000-06-08,25.9217,4256257.5,--
2000-06-07,26.347504,4256257.5,--
2000-06-06,27.021284,4256257.5,--
2000-06-05,27.30904,4256257.5,--
2000-06-02,27.58166,4256257.5,--
2000-06-01,28.034696,4256257.5,--
2000-05-31,28.270216,4256257.5,--
2000-05-30,27.849472,4256257.5,--
2000-05-26,27.194444,4256257.5,--
2000-05-25,27.578192,4256257.5,--
2000-05-24,27.735956,4256257.5,--
2000-05-23,28.109916,4256257.5,--
2000-05-22,28.684636,4256257.5,--
2000-05-19,29.274532,4256257.5,--
2000-05-18,28.327232,4256257.5,--
2000-05-17,28.32904,4256257.5,--
2000-05-16,28.125324,4256257.5,--
2000-05-15,27.88314,4256257.5,--
2000-05-12,27.86442,4256257.5,--
2000-05-11,28.08434,4256257.5,--
2000-05-10,28.590516,4256257.5,--
2000-05-09,28.509392,4256257.5,--
2000-05-08,28.4889,4256257.5,--
2000-05-05,28.348196,4256257.5,--
2000-05-04,27.734508,4256257.5,--
2000-05-03,27.68784,4256257.5,--
2000-05-02,27.505028,4256257.5,--
2000-05-01,27.43862,4256257.5,--
2000-04-28,27.439168,4256257.5,--
2000-04-27,27.588828,4256257.5,--
2000-04-26,27.379368,4256257.5,--
2000-04-25,27.045804,4256257.5,--
2000-04-24,26.903884,4256257.5,--
2000-04-20,27.18054,4256257.5,--
2000-04-19,27.2499,4256257.5,--
2000-04-18,26.747084,4256257.5,--
2000-04-17,26.469524,4256257.5,--
2000-04-14,28.219676,4256257.5,--
2000-04-13,28.299568,4256257.5,--
2000-04-12,28.49566,4256257.5,--
2000-04-11,28.253728,4256257.5,--
2000-04-10,28.580836,4256257.5,--
2000-04-07,28.824552,4256257.5,--
2000-04-06,28.996696,4256257.5,--
2000-04-05,28.995484,4256257.5,--
2000-04-04,29.16626,4256257.5,--
2000-04-03,29.243308,4256257.5,--
2000-03-31,29.571296,4256257.5,--
2000-03-30,29.526316,4256257.5,--
2000-03-29,29.948052,4256257.5,--
2000-03-28,29.889764,4256257.5,--
2000-03-27,30.168916,4256257.5,--
2000-03-24,29.646632,4256257.5,--
2000-03-23,29.643624,4256257.5,--
2000-03-22,28.993056,4256257.5,--
2000-03-21,28.731888,4256257.5,--
2000-03-20,28.383804,4256257.5,--
2000-03-17,28.53634,4256257.5,--
2000-03-16,28.218508,4256257.5,--
2000-03-15,28.219064,4256257.5,--
2000-03-14,28.55996,4256257.5,--
2000-03-13,28.662792,4256257.5,--
2000-03-10,28.97608,4256257.5,--
2000-03-09,28.161148,4256257.5,--
2000-03-08,28.391012,4256257.5,--
2000-03-07,28.340828,4256257.5,--
